decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,male,tier,race,pass_bar
10.0,8.0,37.0,3.5,1.96,0.62,1.0,2.0,1.0,3.0,White,1.0
7.0,7.0,40.0,3.2,0.56,0.37,1.0,4.0,0.0,3.0,White,1.0
4.0,7.0,33.0,3.3,-0.36,0.32,1.0,3.0,0.0,5.0,White,1.0
1.0,1.0,30.0,2.9,-1.71,-2.1,1.0,3.0,0.0,4.0,Non-White,0.0
10.0,10.0,38.0,3.6,1.41,1.94,1.0,3.0,1.0,3.0,White,1.0
8.0,9.0,44.0,3.1,0.77,1.22,1.0,4.0,1.0,4.0,White,1.0
4.0,5.0,39.0,3.2,-0.18,-0.14,1.0,4.0,0.0,4.0,White,1.0
10.0,10.0,33.0,3.3,1.25,1.79,1.0,4.0,1.0,2.0,White,1.0
10.0,10.0,38.0,3.3,1.35,1.32,1.0,4.0,0.0,3.0,White,1.0
8.0,8.0,39.0,2.9,0.71,0.55,1.0,3.0,1.0,3.0,White,1.0
1.0,1.0,30.0,2.7,-2.89,-2.87,1.0,4.0,1.0,6.0,Non-White,0.0
2.0,3.0,34.5,2.8,-1.07,-0.64,1.0,4.0,1.0,3.0,White,1.0
6.0,4.0,33.0,3.1,0.11,-0.45,1.0,3.0,0.0,3.0,White,1.0
3.0,6.0,36.0,3.2,-0.54,0.14,1.0,5.0,1.0,5.0,White,1.0
2.0,4.0,39.0,3.2,-0.76,-0.43,1.0,4.0,0.0,4.0,White,1.0
10.0,10.0,40.0,3.8,1.72,1.59,2.0,4.0,0.0,3.0,White,1.0
5.0,2.0,34.0,3.1,-0.1,-1.2,1.0,3.0,1.0,3.0,White,1.0
7.0,9.0,37.0,3.0,0.55,1.06,2.0,2.0,1.0,4.0,White,1.0
9.0,6.0,33.0,2.9,0.94,0.03,1.0,4.0,1.0,3.0,White,1.0
1.0,2.0,37.0,2.6,-1.5,-1.24,1.0,4.0,1.0,3.0,White,0.0
9.0,8.0,37.0,3.4,0.86,0.72,1.0,2.0,1.0,2.0,White,1.0
7.0,9.0,42.0,3.4,0.48,1.22,1.0,4.0,0.0,4.0,White,1.0
9.0,9.0,39.0,2.6,0.9,0.9,1.0,4.0,1.0,3.0,White,1.0
8.0,5.0,36.0,3.5,0.6,-0.06,2.0,3.0,0.0,2.0,White,1.0
5.0,8.0,39.0,3.3,-0.15,0.54,1.0,3.0,1.0,5.0,White,1.0
3.0,3.0,40.0,2.6,-0.68,-0.77,1.0,3.0,1.0,3.0,White,1.0
1.0,4.0,32.0,3.2,-2.28,-0.46,1.0,5.0,1.0,2.0,White,1.0
9.0,8.0,36.5,3.2,0.9,0.7,1.0,2.0,0.0,5.0,White,1.0
8.0,8.0,40.0,3.2,0.87,0.63,1.0,3.0,1.0,3.0,White,1.0
1.0,2.0,26.5,2.9,-1.07,-1.01,1.0,5.0,0.0,2.0,White,1.0
8.0,9.0,40.0,2.3,0.86,1.08,1.0,2.0,1.0,5.0,Non-White,1.0
1.0,1.0,29.0,2.8,-1.89,-1.49,1.0,3.0,0.0,3.0,Non-White,1.0
4.0,5.0,25.7,2.8,-0.35,-0.24,1.0,3.0,0.0,3.0,White,1.0
5.0,6.0,36.0,3.8,-0.06,-0.02,1.0,3.0,0.0,3.0,White,1.0
4.0,3.0,39.0,3.3,-0.37,-0.53,1.0,3.0,1.0,5.0,White,1.0
9.0,10.0,32.0,2.9,1.29,1.53,1.0,3.0,1.0,1.0,White,1.0
3.0,4.0,36.0,3.0,-0.65,-0.36,1.0,2.0,1.0,2.0,Non-White,1.0
6.0,7.0,42.0,3.7,0.29,0.3,1.0,3.0,0.0,4.0,White,1.0
10.0,9.0,48.0,3.5,1.99,1.26,1.0,2.0,1.0,4.0,White,1.0
2.0,1.0,37.0,2.6,-0.88,-1.65,1.0,4.0,0.0,4.0,Non-White,0.0
7.0,6.0,36.0,2.6,0.51,0.11,1.0,3.0,1.0,2.0,White,1.0
9.0,10.0,30.0,3.5,1.17,1.81,1.0,2.0,0.0,3.0,White,1.0
5.0,6.0,39.0,2.9,-0.16,0.08,1.0,4.0,0.0,4.0,White,1.0
8.0,6.0,44.0,2.8,0.58,0.13,1.0,5.0,1.0,3.0,White,1.0
2.0,5.0,45.0,3.8,-0.89,-0.15,1.0,3.0,0.0,5.0,White,1.0
9.0,9.0,36.0,2.7,1.12,0.89,1.0,4.0,1.0,4.0,White,1.0
4.0,3.0,36.0,3.9,-0.24,-0.6,2.0,3.0,1.0,5.0,White,1.0
2.0,4.0,39.0,3.3,-0.79,-0.46,1.0,2.0,1.0,4.0,White,1.0
6.0,4.0,37.5,2.8,0.17,-0.28,1.0,4.0,1.0,3.0,White,1.0
7.0,7.0,41.0,3.7,0.34,0.43,1.0,4.0,0.0,5.0,Non-White,1.0
1.0,2.0,27.7,2.4,-1.7,-0.9,1.0,3.0,1.0,6.0,Non-White,0.0
9.0,10.0,32.0,3.7,1.07,1.79,1.0,1.0,1.0,3.0,White,1.0
9.0,9.0,43.0,2.6,1.3,1.25,1.0,3.0,1.0,4.0,White,1.0
2.0,3.0,26.5,3.3,-0.75,-0.78,1.0,4.0,0.0,2.0,White,1.0
7.0,6.0,39.0,3.0,0.3,0.05,1.0,3.0,0.0,2.0,White,1.0
2.0,1.0,35.0,3.5,-0.98,-1.55,1.0,3.0,1.0,4.0,White,0.0
3.0,2.0,33.0,3.0,-0.51,-0.95,1.0,4.0,1.0,2.0,White,1.0
9.0,9.0,34.0,3.5,0.94,1.0,1.0,4.0,1.0,4.0,White,1.0
3.0,2.0,45.0,3.9,-0.5,-1.03,1.0,4.0,1.0,5.0,White,1.0
1.0,6.0,39.5,3.5,-1.28,0.07,1.0,4.0,0.0,6.0,White,1.0
5.0,5.0,37.0,3.0,-0.03,-0.17,1.0,3.0,1.0,3.0,White,1.0
7.0,6.0,40.0,3.8,0.38,0.12,1.0,4.0,1.0,5.0,Non-White,1.0
9.0,9.0,36.0,3.8,1.04,1.09,1.0,3.0,1.0,3.0,White,1.0
8.0,6.0,33.5,2.7,0.63,0.14,1.0,3.0,1.0,4.0,White,1.0
4.0,3.0,28.0,3.1,-0.29,-0.84,1.0,4.0,1.0,3.0,White,1.0
6.0,4.0,36.0,2.4,0.05,-0.33,1.0,3.0,1.0,2.0,White,0.0
6.0,6.0,34.0,2.6,0.26,0.14,2.0,4.0,1.0,3.0,White,1.0
7.0,4.0,37.0,2.9,0.34,-0.46,1.0,3.0,1.0,3.0,White,1.0
4.0,4.0,39.0,3.2,-0.26,-0.37,1.0,4.0,1.0,5.0,White,1.0
6.0,4.0,41.0,3.4,0.08,-0.37,1.0,4.0,0.0,5.0,White,1.0
2.0,3.0,40.0,3.3,-0.78,-0.64,1.0,4.0,0.0,5.0,White,1.0
6.0,5.0,41.0,3.3,0.22,-0.09,1.0,5.0,1.0,4.0,White,1.0
6.0,8.0,44.0,3.5,0.21,0.55,1.0,4.0,0.0,5.0,White,1.0
9.0,10.0,37.0,2.9,1.09,1.55,1.0,4.0,1.0,2.0,Non-White,1.0
2.0,4.0,43.0,3.4,-0.77,-0.49,1.0,5.0,1.0,5.0,White,1.0
3.0,6.0,31.0,2.8,-0.63,0.04,1.0,3.0,0.0,2.0,White,1.0
10.0,5.0,36.0,3.3,1.67,-0.16,1.0,3.0,1.0,4.0,White,1.0
3.0,4.0,34.0,3.1,-0.45,-0.31,1.0,3.0,0.0,3.0,Non-White,1.0
10.0,10.0,34.0,3.4,1.7,1.92,1.0,4.0,1.0,3.0,White,1.0
2.0,1.0,35.0,3.6,-1.01,-1.61,1.0,3.0,1.0,4.0,White,1.0
10.0,10.0,41.0,3.3,1.52,1.44,1.0,3.0,1.0,3.0,White,1.0
7.0,8.0,39.0,3.2,0.41,0.68,1.0,1.0,0.0,3.0,White,1.0
3.0,1.0,35.0,2.2,-0.58,-1.34,1.0,4.0,0.0,2.0,White,0.0
2.0,3.0,34.0,2.6,-0.9,-0.69,1.0,3.0,1.0,3.0,White,1.0
10.0,10.0,35.5,2.8,1.49,1.59,1.0,4.0,0.0,3.0,White,1.0
1.0,1.0,37.0,3.1,-1.46,-1.75,1.0,4.0,1.0,2.0,White,0.0
1.0,1.0,29.0,2.7,-1.69,-1.86,1.0,3.0,0.0,4.0,Non-White,1.0
2.0,5.0,42.0,3.9,-1.03,-0.16,1.0,3.0,0.0,5.0,White,1.0
6.0,7.0,41.0,3.1,0.23,0.27,1.0,4.0,1.0,5.0,White,1.0
8.0,9.0,34.0,3.3,0.63,1.15,1.0,4.0,1.0,3.0,White,1.0
5.0,3.0,38.0,2.9,-0.18,-0.61,1.0,4.0,1.0,5.0,Non-White,1.0
9.0,10.0,38.0,3.4,1.23,1.4,1.0,4.0,0.0,3.0,White,1.0
2.0,4.0,41.0,3.4,-0.86,-0.29,1.0,4.0,0.0,4.0,White,1.0
1.0,1.0,23.0,3.0,-1.5,-2.01,1.0,3.0,0.0,4.0,Non-White,1.0
5.0,3.0,29.0,3.4,-0.03,-0.78,1.0,4.0,0.0,3.0,White,1.0
5.0,4.0,30.5,3.2,-0.13,-0.35,1.0,4.0,1.0,3.0,White,1.0
6.0,8.0,39.0,3.6,0.16,0.78,2.0,3.0,0.0,4.0,White,1.0
1.0,1.0,46.0,3.7,-1.93,-2.0,1.0,4.0,0.0,5.0,White,1.0
9.0,8.0,37.0,3.5,0.88,0.65,2.0,2.0,0.0,3.0,White,1.0
9.0,10.0,41.0,3.5,1.19,1.39,1.0,5.0,0.0,5.0,White,1.0
6.0,6.0,41.0,4.0,0.13,0.15,1.0,4.0,0.0,4.0,White,1.0
7.0,5.0,32.0,3.1,0.49,-0.12,1.0,3.0,1.0,4.0,White,1.0
3.0,3.0,39.0,3.3,-0.58,-0.7,1.0,3.0,0.0,5.0,White,1.0
8.0,8.0,39.0,3.4,0.75,0.8,1.0,4.0,1.0,3.0,White,1.0
7.0,7.0,41.0,3.9,0.44,0.32,1.0,3.0,0.0,6.0,White,1.0
4.0,7.0,36.0,3.2,-0.34,0.33,1.0,4.0,0.0,3.0,White,1.0
10.0,10.0,40.0,3.2,1.73,1.7,1.0,4.0,1.0,4.0,White,1.0
8.0,9.0,40.0,3.3,0.65,1.14,1.0,5.0,1.0,5.0,White,1.0
5.0,7.0,40.0,3.6,-0.01,0.44,1.0,4.0,0.0,3.0,White,1.0
4.0,4.0,26.0,3.7,-0.22,-0.29,1.0,4.0,0.0,3.0,White,1.0
9.0,9.0,44.0,3.2,1.16,1.29,1.0,4.0,0.0,3.0,White,1.0
3.0,4.0,40.0,2.6,-0.62,-0.34,1.0,2.0,0.0,3.0,Non-White,1.0
1.0,1.0,31.0,3.9,-1.83,-1.6,1.0,4.0,1.0,4.0,White,1.0
6.0,8.0,41.0,3.5,0.23,0.73,1.0,2.0,1.0,6.0,Non-White,1.0
8.0,7.0,38.0,3.1,0.66,0.36,1.0,3.0,1.0,3.0,White,1.0
5.0,6.0,35.0,2.8,-0.07,0.08,1.0,4.0,1.0,3.0,White,1.0
6.0,6.0,35.0,3.6,0.16,0.17,1.0,4.0,1.0,4.0,White,1.0
7.0,9.0,41.0,3.1,0.57,0.91,1.0,4.0,1.0,6.0,White,1.0
6.0,7.0,46.0,3.8,0.21,0.31,1.0,3.0,0.0,5.0,White,1.0
10.0,9.0,31.0,3.0,1.45,0.96,1.0,4.0,1.0,2.0,Non-White,1.0
9.0,10.0,47.0,4.0,1.24,2.26,1.0,4.0,1.0,5.0,White,1.0
6.0,7.0,36.0,3.5,0.24,0.44,1.0,3.0,0.0,3.0,Non-White,1.0
10.0,9.0,36.0,3.1,1.37,1.14,1.0,3.0,0.0,2.0,White,1.0
4.0,3.0,32.0,3.9,-0.28,-0.55,1.0,3.0,0.0,4.0,White,1.0
3.0,6.0,46.0,3.1,-0.66,0.1,1.0,4.0,1.0,5.0,White,1.0
4.0,5.0,27.5,2.8,-0.22,-0.18,1.0,3.0,1.0,4.0,Non-White,1.0
6.0,6.0,41.0,2.9,0.21,0.25,1.0,3.0,1.0,4.0,White,1.0
10.0,10.0,42.0,3.7,2.4,2.86,2.0,4.0,1.0,4.0,White,1.0
2.0,2.0,40.0,3.4,-1.0,-0.9,1.0,1.0,1.0,4.0,White,1.0
4.0,4.0,35.0,3.2,-0.34,-0.44,1.0,3.0,1.0,4.0,Non-White,1.0
6.0,6.0,39.0,2.9,0.08,0.1,1.0,4.0,1.0,3.0,White,1.0
10.0,8.0,46.0,3.4,1.51,0.72,1.0,5.0,0.0,6.0,White,1.0
5.0,5.0,34.0,3.4,-0.09,-0.18,1.0,4.0,1.0,2.0,White,1.0
1.0,1.0,34.0,2.9,-1.62,-1.66,1.0,3.0,0.0,4.0,Non-White,1.0
10.0,10.0,30.0,3.3,1.39,1.64,1.0,3.0,1.0,1.0,Non-White,1.0
2.0,2.0,35.5,3.0,-0.77,-0.94,1.0,3.0,0.0,4.0,White,1.0
4.0,5.0,32.0,3.1,-0.32,-0.11,1.0,5.0,0.0,5.0,White,1.0
6.0,2.0,37.7,3.1,0.1,-0.94,1.0,4.0,1.0,3.0,Non-White,0.0
2.0,5.0,30.0,3.9,-0.93,-0.02,1.0,2.0,0.0,3.0,White,1.0
8.0,9.0,39.0,3.6,0.75,0.96,1.0,4.0,1.0,6.0,White,1.0
3.0,3.0,47.0,3.7,-0.55,-0.76,1.0,3.0,0.0,6.0,White,1.0
8.0,8.0,35.0,3.2,0.67,0.72,1.0,4.0,0.0,2.0,White,1.0
1.0,1.0,39.5,3.0,-1.32,-1.64,1.0,5.0,0.0,5.0,White,0.0
9.0,9.0,40.0,3.8,0.99,1.14,1.0,4.0,1.0,4.0,White,1.0
4.0,5.0,18.5,3.5,-0.17,-0.12,1.0,4.0,0.0,1.0,Non-White,1.0
8.0,7.0,40.0,3.5,0.77,0.28,1.0,4.0,1.0,5.0,White,1.0
2.0,1.0,31.0,3.1,-0.75,-1.26,1.0,2.0,1.0,2.0,White,1.0
2.0,1.0,36.0,3.4,-0.99,-1.52,1.0,2.0,1.0,4.0,Non-White,0.0
5.0,7.0,30.0,3.0,-0.12,0.44,1.0,4.0,1.0,3.0,White,1.0
9.0,10.0,37.0,2.8,1.21,1.76,1.0,5.0,1.0,5.0,White,1.0
9.0,10.0,39.0,3.7,1.15,1.34,1.0,4.0,1.0,5.0,White,1.0
10.0,9.0,46.0,3.7,1.55,1.27,1.0,4.0,0.0,5.0,White,1.0
8.0,7.0,37.0,3.0,0.72,0.29,2.0,4.0,0.0,5.0,White,1.0
6.0,4.0,38.0,2.3,0.14,-0.46,2.0,4.0,1.0,3.0,White,1.0
7.0,8.0,38.0,3.1,0.32,0.78,1.0,2.0,1.0,5.0,White,1.0
10.0,10.0,37.0,3.5,1.88,1.86,1.0,4.0,1.0,4.0,White,1.0
9.0,10.0,42.0,3.7,1.14,1.41,1.0,3.0,1.0,4.0,White,1.0
6.0,7.0,33.0,3.7,0.28,0.33,1.0,3.0,0.0,3.0,White,1.0
9.0,7.0,33.0,2.9,0.91,0.54,1.0,4.0,0.0,3.0,White,1.0
8.0,8.0,29.0,3.5,0.7,0.56,1.0,4.0,1.0,3.0,Non-White,1.0
5.0,8.0,38.0,3.1,-0.15,0.62,1.0,4.0,0.0,4.0,White,1.0
6.0,6.0,31.5,2.9,0.07,0.12,1.0,4.0,0.0,2.0,White,1.0
8.0,6.0,30.0,3.5,0.67,0.24,1.0,4.0,0.0,3.0,White,1.0
9.0,9.0,37.0,3.4,1.24,1.25,2.0,3.0,0.0,4.0,White,1.0
7.0,7.0,35.5,3.1,0.46,0.35,1.0,4.0,1.0,3.0,White,1.0
3.0,3.0,31.0,3.8,-0.48,-0.7,1.0,3.0,0.0,3.0,White,0.0
7.0,7.0,34.0,3.6,0.32,0.45,1.0,4.0,0.0,3.0,White,1.0
3.0,6.0,43.0,3.2,-0.45,0.11,1.0,4.0,0.0,4.0,White,1.0
10.0,9.0,39.0,3.4,1.31,0.87,1.0,3.0,1.0,3.0,White,1.0
3.0,5.0,38.0,2.8,-0.44,-0.07,1.0,4.0,1.0,3.0,White,1.0
5.0,5.0,36.0,3.2,-0.19,-0.17,1.0,3.0,1.0,5.0,White,1.0
7.0,6.0,33.0,3.9,0.46,0.07,1.0,4.0,0.0,3.0,White,1.0
8.0,7.0,46.0,3.5,0.8,0.52,1.0,3.0,1.0,5.0,White,1.0
9.0,10.0,39.0,3.7,1.05,1.58,2.0,4.0,0.0,3.0,White,1.0
2.0,6.0,27.5,3.1,-0.79,-0.05,1.0,4.0,0.0,2.0,White,1.0
9.0,9.0,37.0,3.5,1.14,0.93,1.0,3.0,0.0,4.0,White,1.0
7.0,8.0,37.0,3.4,0.56,0.66,2.0,3.0,1.0,3.0,White,1.0
4.0,6.0,37.0,3.8,-0.26,0.21,1.0,4.0,1.0,5.0,White,1.0
1.0,4.0,34.0,3.4,-1.41,-0.47,1.0,3.0,0.0,3.0,White,1.0
10.0,9.0,44.0,3.7,1.47,1.05,1.0,3.0,1.0,6.0,White,1.0
3.0,3.0,24.0,2.1,-0.38,-0.79,1.0,3.0,1.0,1.0,White,0.0
3.0,4.0,33.0,3.4,-0.49,-0.34,1.0,4.0,1.0,4.0,Non-White,1.0
4.0,4.0,31.0,3.6,-0.26,-0.38,1.0,2.0,1.0,2.0,Non-White,1.0
7.0,9.0,44.0,3.6,0.55,1.19,1.0,3.0,1.0,4.0,White,1.0
3.0,2.0,40.0,3.0,-0.51,-0.96,1.0,3.0,1.0,2.0,White,1.0
5.0,5.0,38.0,3.5,-0.07,-0.24,1.0,3.0,0.0,5.0,White,1.0
7.0,5.0,45.0,4.0,0.43,-0.03,1.0,3.0,0.0,5.0,White,1.0
7.0,8.0,44.0,3.4,0.59,0.8,1.0,3.0,0.0,4.0,White,1.0
2.0,2.0,33.0,2.9,-1.12,-0.94,1.0,3.0,0.0,4.0,White,1.0
2.0,1.0,36.5,3.6,-0.85,-1.38,1.0,3.0,1.0,4.0,White,1.0
7.0,8.0,42.0,2.8,0.31,0.84,1.0,4.0,0.0,5.0,White,1.0
2.0,3.0,37.0,2.7,-0.85,-0.63,1.0,4.0,1.0,3.0,White,1.0
8.0,8.0,48.0,3.2,0.76,0.75,1.0,4.0,1.0,4.0,White,1.0
8.0,8.0,35.0,3.6,0.74,0.76,1.0,3.0,0.0,5.0,White,1.0
3.0,3.0,21.7,3.6,-0.69,-0.75,1.0,2.0,0.0,3.0,Non-White,1.0
10.0,10.0,41.0,3.7,1.7,1.51,1.0,2.0,0.0,3.0,White,1.0
8.0,8.0,43.0,3.6,0.6,0.75,1.0,3.0,1.0,5.0,Non-White,1.0
4.0,7.0,39.0,3.9,-0.35,0.31,1.0,4.0,0.0,5.0,White,1.0
5.0,6.0,39.0,2.8,-0.05,0.24,1.0,2.0,1.0,3.0,White,1.0
3.0,1.0,36.0,2.3,-0.45,-1.43,1.0,4.0,1.0,4.0,White,0.0
9.0,10.0,39.0,3.6,1.26,2.05,1.0,4.0,1.0,4.0,White,1.0
7.0,8.0,36.0,3.3,0.51,0.63,1.0,5.0,1.0,4.0,Non-White,1.0
4.0,6.0,33.0,3.3,-0.36,0.02,1.0,2.0,0.0,3.0,White,1.0
5.0,4.0,32.5,2.8,-0.05,-0.48,1.0,4.0,1.0,3.0,Non-White,1.0
9.0,7.0,41.0,3.3,1.06,0.52,1.0,2.0,1.0,3.0,White,1.0
8.0,6.0,26.0,2.9,0.65,0.23,2.0,3.0,1.0,3.0,Non-White,0.0
3.0,4.0,44.0,3.6,-0.55,-0.42,1.0,3.0,0.0,5.0,White,1.0
4.0,6.0,38.0,3.3,-0.29,0.16,1.0,2.0,1.0,4.0,White,1.0
9.0,9.0,40.0,3.6,1.19,1.15,1.0,4.0,0.0,3.0,White,1.0
7.0,8.0,38.0,2.8,0.32,0.64,1.0,5.0,1.0,3.0,White,1.0
4.0,3.0,36.0,3.5,-0.35,-0.72,1.0,3.0,0.0,4.0,Non-White,0.0
2.0,2.0,37.5,3.1,-1.1,-1.23,1.0,3.0,0.0,6.0,Non-White,1.0
9.0,9.0,38.0,3.0,1.19,1.26,1.0,4.0,1.0,4.0,White,1.0
1.0,1.0,35.0,3.5,-1.87,-1.34,1.0,4.0,0.0,4.0,White,1.0
6.0,5.0,37.0,2.9,0.28,-0.19,1.0,4.0,1.0,3.0,White,1.0
8.0,8.0,43.0,3.0,0.83,0.62,1.0,2.0,1.0,3.0,White,1.0
8.0,8.0,37.0,2.7,0.76,0.81,1.0,5.0,1.0,4.0,White,1.0
1.0,1.0,33.0,3.1,-1.72,-2.0,1.0,4.0,0.0,3.0,White,0.0
2.0,2.0,45.0,2.2,-0.81,-0.94,1.0,4.0,1.0,3.0,White,1.0
4.0,3.0,45.0,3.5,-0.38,-0.85,1.0,4.0,1.0,4.0,White,1.0
2.0,1.0,22.7,2.9,-0.74,-1.45,1.0,2.0,1.0,3.0,Non-White,0.0
1.0,1.0,36.0,3.5,-2.86,-1.41,1.0,1.0,0.0,4.0,Non-White,0.0
6.0,8.0,45.0,3.6,0.24,0.79,1.0,4.0,1.0,4.0,White,1.0
8.0,9.0,42.0,3.3,0.77,0.88,1.0,4.0,0.0,4.0,White,1.0
10.0,9.0,46.0,3.3,1.42,0.97,1.0,4.0,1.0,4.0,White,1.0
2.0,2.0,39.0,3.8,-0.98,-1.06,1.0,4.0,1.0,6.0,White,1.0
10.0,9.0,41.0,3.3,2.45,1.05,1.0,4.0,0.0,5.0,White,1.0
5.0,4.0,31.0,3.9,-0.15,-0.39,1.0,3.0,0.0,5.0,White,1.0
10.0,8.0,39.0,3.8,1.4,0.82,2.0,4.0,0.0,3.0,White,1.0
1.0,1.0,36.0,3.2,-1.78,-1.86,1.0,3.0,1.0,4.0,White,1.0
8.0,7.0,37.0,3.0,0.86,0.31,1.0,5.0,1.0,3.0,White,1.0
7.0,6.0,42.0,3.8,0.41,0.26,1.0,4.0,0.0,5.0,White,1.0
6.0,8.0,37.0,3.6,0.26,0.64,1.0,4.0,0.0,3.0,White,1.0
1.0,2.0,25.0,3.3,-1.45,-1.06,1.0,5.0,0.0,3.0,Non-White,1.0
9.0,9.0,33.0,3.3,0.99,1.02,1.0,4.0,1.0,4.0,White,1.0
7.0,6.0,31.5,2.6,0.42,0.0,1.0,3.0,1.0,2.0,White,1.0
5.0,7.0,41.0,3.2,0.01,0.34,1.0,4.0,0.0,4.0,White,1.0
7.0,5.0,43.0,2.5,0.33,-0.23,1.0,4.0,1.0,4.0,White,1.0
9.0,10.0,40.0,3.6,0.89,1.49,2.0,3.0,0.0,3.0,White,1.0
1.0,1.0,31.0,3.2,-2.02,-1.96,1.0,4.0,1.0,2.0,White,0.0
10.0,9.0,44.0,3.4,1.53,1.17,1.0,4.0,0.0,6.0,White,1.0
7.0,8.0,36.0,3.9,0.61,0.82,1.0,3.0,0.0,4.0,White,1.0
7.0,7.0,33.0,2.3,0.36,0.34,1.0,3.0,0.0,3.0,White,1.0
5.0,7.0,39.0,3.4,-0.11,0.41,1.0,4.0,1.0,2.0,White,1.0
7.0,6.0,32.0,3.0,0.29,0.01,1.0,5.0,1.0,2.0,White,1.0
2.0,1.0,35.5,3.4,-0.85,-1.37,1.0,2.0,1.0,5.0,White,1.0
5.0,4.0,40.0,3.2,-0.03,-0.34,1.0,3.0,0.0,3.0,Non-White,1.0
2.0,4.0,37.0,3.4,-0.89,-0.48,1.0,3.0,1.0,5.0,White,1.0
1.0,1.0,31.0,2.7,-1.63,-1.57,1.0,4.0,1.0,4.0,White,0.0
4.0,4.0,45.0,3.4,-0.23,-0.38,1.0,3.0,1.0,4.0,White,1.0
5.0,7.0,44.0,3.7,-0.19,0.29,1.0,4.0,0.0,5.0,Non-White,1.0
2.0,5.0,31.3,3.3,-0.73,-0.21,1.0,2.0,1.0,3.0,White,1.0
6.0,7.0,33.5,3.3,0.15,0.37,1.0,4.0,1.0,2.0,White,1.0
8.0,9.0,44.0,3.2,0.83,1.07,1.0,4.0,1.0,4.0,White,1.0
4.0,3.0,33.0,2.9,-0.34,-0.58,1.0,4.0,1.0,4.0,White,0.0
10.0,9.0,40.0,3.0,1.55,0.99,2.0,2.0,0.0,6.0,White,1.0
4.0,5.0,42.0,3.3,-0.19,-0.25,1.0,5.0,0.0,4.0,White,1.0
9.0,8.0,36.0,3.5,1.02,0.63,1.0,3.0,0.0,4.0,White,1.0
5.0,5.0,33.0,3.8,-0.06,-0.04,1.0,4.0,0.0,4.0,White,1.0
9.0,9.0,34.7,3.9,1.11,1.25,1.0,4.0,0.0,4.0,White,1.0
8.0,7.0,34.0,3.6,0.64,0.41,1.0,4.0,1.0,5.0,White,1.0
8.0,8.0,45.0,2.7,0.8,0.69,1.0,3.0,1.0,4.0,White,1.0
5.0,3.0,39.0,3.4,-0.06,-0.71,1.0,4.0,0.0,6.0,White,1.0
10.0,10.0,32.5,2.6,1.94,1.49,1.0,3.0,0.0,1.0,Non-White,1.0
4.0,3.0,34.0,3.9,-0.29,-0.58,1.0,3.0,0.0,3.0,White,1.0
10.0,10.0,45.0,2.9,1.32,1.41,1.0,4.0,1.0,3.0,White,1.0
2.0,2.0,34.0,3.0,-0.86,-1.03,2.0,3.0,1.0,3.0,White,1.0
3.0,7.0,44.0,3.2,-0.57,0.28,1.0,4.0,1.0,3.0,White,1.0
8.0,9.0,38.0,2.9,0.65,1.16,1.0,4.0,1.0,3.0,White,1.0
1.0,2.0,35.0,3.3,-1.3,-1.14,1.0,4.0,0.0,5.0,White,1.0
5.0,3.0,42.0,2.6,-0.1,-0.58,1.0,4.0,1.0,5.0,White,1.0
5.0,6.0,36.0,3.1,-0.15,0.18,2.0,2.0,0.0,4.0,White,1.0
10.0,9.0,36.0,2.6,1.45,1.27,1.0,4.0,1.0,3.0,White,1.0
9.0,9.0,28.0,2.9,1.14,1.27,2.0,3.0,0.0,4.0,White,1.0
7.0,7.0,38.0,3.3,0.37,0.51,1.0,4.0,1.0,3.0,White,1.0
4.0,6.0,37.0,3.3,-0.24,0.13,1.0,4.0,0.0,2.0,White,1.0
8.0,9.0,43.0,3.5,0.67,0.95,1.0,5.0,1.0,5.0,White,1.0
4.0,7.0,40.0,3.4,-0.18,0.53,1.0,4.0,0.0,4.0,White,1.0
4.0,3.0,28.0,2.7,-0.35,-0.75,1.0,1.0,0.0,4.0,Non-White,1.0
3.0,2.0,27.0,3.1,-0.65,-0.97,1.0,4.0,0.0,4.0,White,1.0
6.0,7.0,36.0,2.8,0.08,0.53,1.0,3.0,0.0,3.0,White,1.0
5.0,6.0,38.0,3.8,0.04,0.24,1.0,3.0,1.0,4.0,White,1.0
7.0,7.0,31.0,3.2,0.4,0.37,1.0,3.0,1.0,3.0,Non-White,1.0
3.0,6.0,36.0,3.3,-0.48,0.09,1.0,3.0,0.0,3.0,White,1.0
8.0,9.0,40.0,3.3,0.65,1.14,1.0,3.0,1.0,4.0,White,1.0
7.0,6.0,37.0,4.0,0.47,0.27,1.0,4.0,0.0,4.0,White,1.0
8.0,5.0,26.0,3.7,0.59,-0.08,1.0,3.0,0.0,2.0,White,0.0
5.0,3.0,32.5,3.3,-0.11,-0.57,1.0,4.0,1.0,5.0,White,1.0
3.0,2.0,31.0,2.6,-0.62,-1.06,1.0,4.0,0.0,4.0,Non-White,1.0
8.0,8.0,36.0,3.7,0.64,0.84,1.0,2.0,0.0,5.0,White,1.0
7.0,6.0,23.0,3.3,0.38,0.09,1.0,4.0,1.0,4.0,White,1.0
10.0,10.0,46.0,3.4,1.93,1.84,1.0,3.0,1.0,4.0,White,1.0
4.0,3.0,37.0,3.3,-0.37,-0.64,1.0,2.0,1.0,4.0,White,0.0
1.0,1.0,40.0,2.9,-1.45,-1.48,1.0,3.0,1.0,5.0,White,0.0
